event_id,label,scenario,time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
SIM-0375,0,parked_tipover,8790,-0.078872,0.977136,-0.049213,0.974610,0.253568,-2.540916
SIM-0375,0,parked_tipover,8800,0.014042,0.981408,-0.071372,0.059716,-0.188204,-1.395666
SIM-0375,0,parked_tipover,8810,-0.005631,1.002451,-0.070168,0.476577,1.050627,1.075884
SIM-0375,0,parked_tipover,8820,-0.013743,0.986050,-0.041030,0.691762,-2.087013,2.268498
SIM-0375,0,parked_tipover,8830,-0.014519,1.006574,-0.026737,0.621117,-0.385147,0.514935
SIM-0375,0,parked_tipover,8840,-0.043456,0.979992,-0.025362,-1.506116,-1.147135,-0.458082
SIM-0375,0,parked_tipover,8850,-0.001795,0.969973,-0.044058,0.015204,1.401313,0.242552
SIM-0375,0,parked_tipover,8860,0.002733,0.967192,-0.077097,-0.046125,-1.204647,0.791313
SIM-0375,0,parked_tipover,8870,-0.021055,0.986198,-0.049706,0.809129,1.183971,-0.810483
SIM-0375,0,parked_tipover,8880,-0.032552,0.933759,-0.041229,-0.190309,0.355858,-1.014944
SIM-0375,0,parked_tipover,8890,-0.081176,0.980708,-0.006266,-2.494509,1.031638,-0.070142
SIM-0375,0,parked_tipover,8900,-0.027226,0.964330,-0.026709,0.951359,0.076433,-1.149637
SIM-0375,0,parked_tipover,8910,-0.033236,1.004007,-0.032209,0.342280,-4.029650,-1.160045
SIM-0375,0,parked_tipover,8920,-0.006869,0.959382,-0.013291,0.840015,-0.132508,-0.932123
SIM-0375,0,parked_tipover,8930,-0.013811,1.022161,-0.091279,-1.739596,-1.131824,-1.842039
SIM-0375,0,parked_tipover,8940,0.002148,0.994631,-0.059213,-2.738001,0.554135,-1.205647
SIM-0375,0,parked_tipover,8950,0.013231,0.998425,-0.029880,0.116824,2.148523,-1.406045
SIM-0375,0,parked_tipover,8960,0.021311,0.965490,-0.024161,0.210554,-0.299217,-1.596750
SIM-0375,0,parked_tipover,8970,0.006893,0.967867,-0.036635,-1.400271,-0.993630,-0.769033
SIM-0375,0,parked_tipover,8980,-0.037488,0.940720,-0.049324,1.690860,-2.288784,-0.588125
SIM-0375,0,parked_tipover,8990,-0.040664,0.960993,-0.024830,-0.819125,0.738203,0.030490
SIM-0375,0,parked_tipover,9000,0.014934,0.991013,-0.040564,-0.682171,-0.415336,-1.422234
SIM-0375,0,parked_tipover,9010,-0.000314,1.007850,-0.053050,1.415436,0.681347,1.039667
SIM-0375,0,parked_tipover,9020,-0.041669,0.990958,-0.041568,-3.158177,0.310198,-1.414926
SIM-0375,0,parked_tipover,9030,0.029730,1.015247,-0.046456,-1.325759,0.630717,1.573347
SIM-0375,0,parked_tipover,9040,-0.023311,0.961517,-0.026498,0.338906,1.710148,0.597106
SIM-0375,0,parked_tipover,9050,-0.013939,0.989122,-0.025985,1.181211,-0.498586,0.381817
SIM-0375,0,parked_tipover,9060,0.016201,0.954517,-0.047922,-2.531985,0.328020,1.626643
SIM-0375,0,parked_tipover,9070,-0.003510,0.968826,-0.046641,-0.610159,-1.274514,-1.579185
SIM-0375,0,parked_tipover,9080,-0.036660,0.982079,-0.042215,-1.757492,-1.248874,1.348760
SIM-0375,0,parked_tipover,9090,-0.017968,0.968329,-0.071085,-0.008643,-0.876499,-0.903581
SIM-0375,0,parked_tipover,9100,-0.014385,0.992310,-0.104726,-1.774105,0.724338,-1.114659
SIM-0375,0,parked_tipover,9110,-0.006516,0.962999,-0.067891,-2.167306,0.365626,-0.247468
SIM-0375,0,parked_tipover,9120,-0.023476,0.967223,-0.032163,-1.239787,2.308684,-2.321672
SIM-0375,0,parked_tipover,9130,-0.043888,0.965648,-0.040772,-1.554241,-2.048596,1.443548
SIM-0375,0,parked_tipover,9140,0.010681,0.971763,-0.026568,0.394644,-3.528352,-0.374294
SIM-0375,0,parked_tipover,9150,-0.015875,1.003798,-0.071169,-0.340654,1.415059,-0.887791
SIM-0375,0,parked_tipover,9160,-0.011382,1.006233,-0.045393,-3.583034,2.741551,-2.805746
SIM-0375,0,parked_tipover,9170,-0.064551,0.975006,-0.053695,-2.052649,-1.731624,2.047002
SIM-0375,0,parked_tipover,9180,-0.027722,1.006331,-0.061797,-1.974387,-0.173486,0.976147
SIM-0375,0,parked_tipover,9190,-0.029497,0.990645,-0.030224,-3.186748,1.939862,-1.286012
SIM-0375,0,parked_tipover,9200,0.020264,1.003352,-0.037044,0.747264,0.768896,-0.195851
SIM-0375,0,parked_tipover,9210,0.032513,1.000550,-0.016326,0.311137,2.872138,-1.081148
SIM-0375,0,parked_tipover,9220,0.030212,0.996792,-0.038203,2.272242,0.616337,-0.564582
SIM-0375,0,parked_tipover,9230,0.002234,0.972417,-0.015670,-2.717542,-0.224936,-1.139229
SIM-0375,0,parked_tipover,9240,-0.033762,0.964102,-0.079594,0.270901,-2.069609,-0.823128
SIM-0375,0,parked_tipover,9250,0.030196,0.982335,-0.072587,2.351708,0.676405,1.007344
SIM-0375,0,parked_tipover,9260,-0.008559,1.025361,-0.055866,1.898012,-1.972479,0.786647
SIM-0375,0,parked_tipover,9270,-0.010219,0.974873,-0.073419,0.480378,-0.582656,-0.552827
SIM-0375,0,parked_tipover,9280,0.007719,1.024321,-0.088000,0.612217,1.656090,1.136715
SIM-0375,0,parked_tipover,9290,0.011624,0.992339,-0.057897,-0.747169,-1.840542,-1.299899
SIM-0375,0,parked_tipover,9300,-0.005953,0.969893,-0.052020,-3.014876,0.126564,1.380648
SIM-0375,0,parked_tipover,9310,0.006633,0.978118,-0.034807,-3.767766,1.956023,3.162368
SIM-0375,0,parked_tipover,9320,-0.018594,0.976420,-0.038114,-2.526589,0.318246,-0.955377
SIM-0375,0,parked_tipover,9330,-0.012792,0.991943,-0.084083,-1.714678,-0.340345,1.703886
SIM-0375,0,parked_tipover,9340,-0.003829,1.004802,-0.058314,0.500370,-0.500191,1.060067
SIM-0375,0,parked_tipover,9350,-0.049487,1.013523,-0.062304,1.003217,-1.427512,2.104660
SIM-0375,0,parked_tipover,9360,-0.008491,1.011135,-0.050858,0.045372,1.584374,1.935446
SIM-0375,0,parked_tipover,9370,-0.024433,0.995590,-0.091721,-0.355323,-0.425425,-0.410454
SIM-0375,0,parked_tipover,9380,0.012866,1.015722,-0.092992,-1.119217,-0.741637,-1.647112
SIM-0375,0,parked_tipover,9390,0.010026,1.004284,-0.061293,-0.058278,-0.513442,0.154833
SIM-0375,0,parked_tipover,9400,0.019028,0.989927,-0.040455,-2.837821,-2.046112,0.635967
SIM-0375,0,parked_tipover,9410,-0.013186,0.988350,-0.086778,-2.191430,1.835688,-1.711512
SIM-0375,0,parked_tipover,9420,-0.002005,0.996937,-0.045065,-1.466050,-1.290248,-2.797105
SIM-0375,0,parked_tipover,9430,-0.023067,0.998427,-0.056980,-0.737201,2.084884,1.248567
SIM-0375,0,parked_tipover,9440,-0.024025,0.990376,-0.074592,-4.676972,-0.719065,0.637153
SIM-0375,0,parked_tipover,9450,-0.019737,0.996683,-0.042096,2.255912,-1.485176,-0.392950
SIM-0375,0,parked_tipover,9460,0.004326,0.993335,-0.047317,-1.325864,1.261710,0.281659
SIM-0375,0,parked_tipover,9470,0.006817,0.938930,-0.074241,-2.222975,0.248777,-0.351671
SIM-0375,0,parked_tipover,9480,0.010267,0.943556,-0.019399,-1.273770,0.055881,1.081152
SIM-0375,0,parked_tipover,9490,0.005005,0.967190,-0.028725,-2.311123,0.758538,-1.171797
SIM-0375,0,parked_tipover,9500,-0.003838,0.978906,-0.056595,0.724473,-2.635373,-0.821433
SIM-0375,0,parked_tipover,9510,-0.032327,0.993430,-0.042896,-0.083735,-0.964554,-0.371041
SIM-0375,0,parked_tipover,9520,-0.041544,0.996050,-0.061458,-0.046356,0.953720,-3.618671
SIM-0375,0,parked_tipover,9530,0.031312,0.960969,-0.046776,-1.527865,0.259145,0.232975
SIM-0375,0,parked_tipover,9540,-0.010488,0.999064,-0.013253,-2.198436,0.132128,-3.406107
SIM-0375,0,parked_tipover,9550,-0.001595,0.960784,-0.077994,0.898856,-0.413849,-1.070308
SIM-0375,0,parked_tipover,9560,-0.016707,1.033210,-0.067429,-1.238876,-0.968709,0.805278
SIM-0375,0,parked_tipover,9570,-0.022179,1.010590,-0.089807,-2.578446,-1.581516,0.466161
SIM-0375,0,parked_tipover,9580,-0.003665,0.975339,-0.047053,1.334444,3.747485,-2.458440
SIM-0375,0,parked_tipover,9590,-0.019408,0.967529,-0.025384,-1.958483,-0.604207,1.688902
SIM-0375,0,parked_tipover,9600,0.007939,0.977232,-0.071978,0.644162,0.525921,-1.353144
SIM-0375,0,parked_tipover,9610,0.011587,0.995523,-0.054128,1.344558,-0.033906,-0.993565
SIM-0375,0,parked_tipover,9620,0.018896,1.017092,-0.058060,1.561803,-0.429301,-3.031933
SIM-0375,0,parked_tipover,9630,-0.001474,0.990176,-0.045974,0.143765,0.024194,1.746250
SIM-0375,0,parked_tipover,9640,0.030041,1.035398,-0.034101,-1.643454,-1.130488,-2.027687
SIM-0375,0,parked_tipover,9650,0.015973,0.955525,-0.045912,-0.860053,0.243257,-1.293744
SIM-0375,0,parked_tipover,9660,-0.010354,0.985160,-0.084170,2.889507,-0.882665,-3.323798
SIM-0375,0,parked_tipover,9670,-0.025016,0.991351,-0.012289,-1.374816,-1.817426,-2.054455
SIM-0375,0,parked_tipover,9680,0.022442,0.977120,-0.038638,-1.603489,-0.323386,-0.885254
SIM-0375,0,parked_tipover,9690,0.021890,0.986793,-0.062887,-0.646906,-2.808752,0.909290
SIM-0375,0,parked_tipover,9700,-0.005301,1.034602,-0.037821,0.586034,-1.167971,1.408872
SIM-0375,0,parked_tipover,9710,-0.052923,0.985293,-0.035008,-1.864413,-0.489402,-0.512714
SIM-0375,0,parked_tipover,9720,0.013110,0.964229,-0.089607,0.537221,3.710707,1.789275
SIM-0375,0,parked_tipover,9730,-0.009326,0.967909,-0.045227,-0.285084,0.349694,1.807913
SIM-0375,0,parked_tipover,9740,0.010783,0.964060,-0.046398,-1.681981,0.761536,0.742965
SIM-0375,0,parked_tipover,9750,0.035578,1.003409,-0.067200,-2.610955,0.611836,-0.921154
SIM-0375,0,parked_tipover,9760,0.011626,0.975228,-0.046823,0.351736,0.247295,1.725009
SIM-0375,0,parked_tipover,9770,0.006991,0.981710,-0.063695,0.508116,0.452592,1.062001
SIM-0375,0,parked_tipover,9780,-0.025630,1.000846,-0.055100,1.879061,1.128040,0.368235
SIM-0375,0,parked_tipover,9790,0.009715,0.994225,-0.031158,-2.817229,-0.381639,-0.639013
SIM-0375,0,parked_tipover,9800,-0.051216,0.991378,-0.028302,-2.299402,3.541406,-0.603483
SIM-0375,0,parked_tipover,9810,0.010290,0.940968,-0.016340,1.608512,-0.299877,1.164684
SIM-0375,0,parked_tipover,9820,-0.002815,0.970432,-0.095940,-1.297479,0.249717,0.140654
SIM-0375,0,parked_tipover,9830,-0.043449,0.999481,-0.050009,0.086314,-1.754429,-0.700571
SIM-0375,0,parked_tipover,9840,-0.006193,0.976007,-0.053507,0.937689,-2.003367,-0.363079
SIM-0375,0,parked_tipover,9850,-0.025444,0.973260,-0.052032,-1.913143,-0.899573,-0.501982
SIM-0375,0,parked_tipover,9860,-0.022180,0.963220,-0.070648,-1.487099,-0.341655,-1.093192
SIM-0375,0,parked_tipover,9870,0.015624,1.011721,-0.047933,-0.495473,0.312212,-0.991055
SIM-0375,0,parked_tipover,9880,0.003711,0.966088,-0.029182,-0.407723,1.054882,-0.049843
SIM-0375,0,parked_tipover,9890,-0.004575,1.007913,-0.024731,-0.870822,-0.900213,-0.463902
SIM-0375,0,parked_tipover,9900,-0.015340,0.968945,-0.109932,-2.384019,0.613182,2.224838
SIM-0375,0,parked_tipover,9910,-0.017041,0.968617,-0.065043,-1.111688,-2.048713,0.014312
SIM-0375,0,parked_tipover,9920,-0.007132,0.988779,-0.040799,-1.450868,0.778508,-0.895423
SIM-0375,0,parked_tipover,9930,-0.026204,0.995205,-0.073494,-3.184396,-0.737630,2.527233
SIM-0375,0,parked_tipover,9940,-0.015483,0.981427,-0.024907,-2.657513,0.704869,-1.703641
SIM-0375,0,parked_tipover,9950,0.003757,0.988036,-0.042233,0.111658,-0.686483,1.814756
SIM-0375,0,parked_tipover,9960,-0.006247,0.953518,-0.036345,-2.116477,-0.049086,2.232410
SIM-0375,0,parked_tipover,9970,-0.016086,0.994972,-0.066627,1.494223,-2.194016,-1.407364
SIM-0375,0,parked_tipover,9980,-0.018172,0.991195,0.005739,-2.796387,-0.875663,0.035927
SIM-0375,0,parked_tipover,9990,0.002078,0.950818,-0.019239,-1.663726,0.055878,0.318392
SIM-0525,1,crash_lowside,0,0.003218,0.023099,1.022145,8.998780,2.042945,9.299273
SIM-0525,1,crash_lowside,10,-0.011150,0.015975,1.008152,9.189045,0.690599,4.089795
SIM-0525,1,crash_lowside,20,0.000196,-0.053733,0.983163,5.707795,1.224423,5.460682
SIM-0525,1,crash_lowside,30,-0.021926,-0.007084,0.996452,6.395376,3.652819,4.172036
SIM-0525,1,crash_lowside,40,0.027112,0.010489,1.011324,9.486952,1.237240,4.183125
SIM-0525,1,crash_lowside,50,-0.001335,-0.023440,0.982764,6.161959,3.437190,4.761756
SIM-0525,1,crash_lowside,60,-0.018821,-0.004361,0.989165,7.417850,5.590843,5.006822
SIM-0525,1,crash_lowside,70,-0.057824,-0.028607,1.002006,7.976626,2.280088,3.394437
SIM-0525,1,crash_lowside,80,-0.026377,-0.019784,0.910260,7.366762,4.069964,4.208609
SIM-0525,1,crash_lowside,90,-0.001121,0.042165,0.968788,8.119283,1.391932,4.756357
SIM-0525,1,crash_lowside,100,-0.032828,0.015019,0.910127,6.622472,2.366022,6.788313
SIM-0525,1,crash_lowside,110,0.003192,0.031698,0.975109,7.270225,1.702154,7.282584
SIM-0525,1,crash_lowside,120,-0.017976,0.018446,0.994554,6.803757,3.350533,4.875883
SIM-0525,1,crash_lowside,130,-0.017810,0.021908,0.970675,5.346046,1.916577,4.668061
SIM-0525,1,crash_lowside,140,-0.023311,0.031655,1.032185,4.513058,3.613968,5.088989
SIM-0525,1,crash_lowside,150,-0.023792,0.006970,1.018128,8.031759,1.452201,3.687716
SIM-0525,1,crash_lowside,160,-0.019989,-0.022778,0.996854,8.298034,1.449665,5.237227
SIM-0525,1,crash_lowside,170,-0.001107,0.019434,1.028966,5.939150,3.675527,4.278738
SIM-0525,1,crash_lowside,180,-0.013242,-0.032343,1.001267,6.572187,5.869082,4.132569
SIM-0525,1,crash_lowside,190,0.009095,0.037393,0.961801,4.059021,5.095684,2.862426
SIM-0525,1,crash_lowside,200,0.006687,0.007823,0.946942,8.079132,4.306427,9.075855
SIM-0525,1,crash_lowside,210,-0.018550,-0.003846,0.957542,5.799828,2.218061,3.821289
SIM-0525,1,crash_lowside,220,-0.048466,0.026663,0.908421,4.916640,4.993679,4.324300
SIM-0525,1,crash_lowside,230,-0.009018,0.023818,1.000768,7.935471,4.802678,5.373859
SIM-0525,1,crash_lowside,240,0.022199,0.006252,0.954470,4.976759,2.312750,3.287513
SIM-0525,1,crash_lowside,250,-0.014354,0.007474,0.929840,7.493749,2.194096,4.410796
SIM-0525,1,crash_lowside,260,-0.001705,0.029406,0.950267,3.868527,0.868062,3.498638
SIM-0525,1,crash_lowside,270,-0.032340,-0.003788,0.997743,6.334391,2.239985,5.431888
SIM-0525,1,crash_lowside,280,0.019060,0.008115,0.983781,5.387219,3.163953,4.751088
SIM-0525,1,crash_lowside,290,-0.010129,0.039558,1.025369,6.366790,4.951874,2.977840
SIM-0525,1,crash_lowside,300,0.010114,0.035544,1.002489,9.199797,4.671537,4.455064
SIM-0525,1,crash_lowside,310,-0.017628,0.028682,0.977367,5.145183,1.308710,5.015559
SIM-0525,1,crash_lowside,320,0.016968,0.022064,0.968580,8.011411,1.033897,3.811879
SIM-0525,1,crash_lowside,330,-0.037280,0.002203,0.976589,4.154861,2.041491,4.637080
SIM-0525,1,crash_lowside,340,-0.026725,0.016781,0.957832,6.759668,2.759506,4.354779
SIM-0525,1,crash_lowside,350,-0.020718,0.040495,0.934573,5.493586,1.876694,6.399587
SIM-0525,1,crash_lowside,360,-0.034024,0.041908,0.951077,3.081400,2.748725,3.576845
SIM-0525,1,crash_lowside,370,-0.037788,0.019997,0.991120,4.216307,1.219286,3.014250
SIM-0525,1,crash_lowside,380,-0.037144,0.042267,0.968190,3.091788,1.846062,2.410578
SIM-0525,1,crash_lowside,390,-0.008314,0.019076,0.979277,4.034160,1.526772,4.317261
SIM-0525,1,crash_lowside,400,-0.076043,0.054190,1.033140,4.818739,3.429013,5.557720
SIM-0525,1,crash_lowside,410,-0.035409,0.012467,1.033765,7.477997,1.667988,3.570269
SIM-0525,1,crash_lowside,420,-0.025348,0.029230,0.985957,4.116091,1.751145,7.038649
SIM-0525,1,crash_lowside,430,-0.023453,0.056128,0.980402,3.821699,3.330977,5.283403
SIM-0525,1,crash_lowside,440,-0.077618,0.030363,0.969477,5.648195,1.926114,3.685921
SIM-0525,1,crash_lowside,450,-0.065957,0.080581,0.963506,6.766468,2.655681,3.879009
SIM-0525,1,crash_lowside,460,-0.029030,0.041316,0.910558,4.181127,2.279227,4.673706
SIM-0525,1,crash_lowside,470,-0.037648,0.021045,0.939076,3.854163,1.122299,4.579200
SIM-0525,1,crash_lowside,480,-0.021135,-0.000243,0.921515,4.769571,3.118624,4.401412
SIM-0525,1,crash_lowside,490,-0.087163,0.027030,0.970477,5.950854,1.871141,4.974906
SIM-0525,1,crash_lowside,500,-0.060311,0.044539,0.978460,5.636769,3.084885,3.344973
SIM-0525,1,crash_lowside,510,-0.098454,0.056259,0.997708,1.199910,2.455491,3.453219
SIM-0525,1,crash_lowside,520,-0.020634,0.038847,1.019001,-0.132281,2.870741,1.812132
SIM-0525,1,crash_lowside,530,-0.072299,0.063581,1.007337,6.022134,3.432565,4.347943
SIM-0525,1,crash_lowside,540,-0.057932,0.071461,0.977476,3.289720,3.165355,5.035427
SIM-0525,1,crash_lowside,550,-0.088974,0.033772,1.014956,5.970012,0.493574,6.393591
SIM-0525,1,crash_lowside,560,-0.020189,0.043664,0.957103,5.039644,0.852477,3.226754
SIM-0525,1,crash_lowside,570,-0.053556,0.055884,0.959677,3.362092,3.713436,7.527757
SIM-0525,1,crash_lowside,580,-0.060716,0.051324,0.947655,4.283417,2.420857,4.792429
SIM-0525,1,crash_lowside,590,-0.090846,0.034683,0.943195,5.777584,0.175559,4.021569
SIM-0525,1,crash_lowside,600,-0.111015,0.042565,0.913450,3.966919,0.468896,4.541101
SIM-0525,1,crash_lowside,610,-0.087527,0.004988,0.981804,3.116552,1.501441,3.631472
SIM-0525,1,crash_lowside,620,-0.041314,0.045747,0.939535,1.185338,2.658836,4.206180
SIM-0525,1,crash_lowside,630,-0.045792,0.034075,0.995387,2.364002,-0.148913,3.692661
SIM-0525,1,crash_lowside,640,-0.072295,0.063154,0.991095,2.027249,5.428490,5.953128
SIM-0525,1,crash_lowside,650,-0.009405,0.008634,0.979157,2.764746,1.485602,3.350670
SIM-0525,1,crash_lowside,660,-0.037594,0.021026,0.987835,4.053436,-1.074932,4.881811
SIM-0525,1,crash_lowside,670,-0.052818,0.059313,1.022253,3.111341,0.967757,4.721856
SIM-0525,1,crash_lowside,680,-0.059281,0.033968,1.000360,3.065178,0.837312,3.263846
SIM-0525,1,crash_lowside,690,-0.053907,0.130178,0.993489,2.851614,3.227337,6.369160
SIM-0525,1,crash_lowside,700,-0.050340,0.040115,0.959112,0.661497,-1.560935,5.057019
SIM-0525,1,crash_lowside,710,-0.058036,-0.015998,0.980511,1.420260,0.647712,1.336858
SIM-0525,1,crash_lowside,720,-0.076560,0.036507,0.943218,0.474769,2.761277,3.478112
SIM-0525,1,crash_lowside,730,-0.034336,0.045415,0.967571,1.567620,2.340515,1.712140
SIM-0525,1,crash_lowside,740,-0.056269,0.039251,0.971501,2.590087,0.731101,3.066643
SIM-0525,1,crash_lowside,750,-0.027750,0.015815,1.002312,1.339174,3.183796,3.193750
SIM-0525,1,crash_lowside,760,-0.051266,0.026051,0.959458,2.126292,1.271694,3.618683
SIM-0525,1,crash_lowside,770,-0.050883,0.007495,0.991044,4.747422,0.819256,1.555573
SIM-0525,1,crash_lowside,780,-0.041307,0.013641,1.010782,2.722731,1.417221,3.952604
SIM-0525,1,crash_lowside,790,-0.020845,0.066872,0.999767,0.996789,1.963949,0.145684
SIM-0525,1,crash_lowside,800,-0.045433,0.031411,1.000185,-0.188725,-2.259840,1.972440
SIM-0525,1,crash_lowside,810,-0.065306,0.040378,0.960620,0.440264,2.791274,4.272891
SIM-0525,1,crash_lowside,820,-0.012971,0.055880,0.966037,0.334658,0.600189,2.646296
SIM-0525,1,crash_lowside,830,-0.046229,0.036793,0.957507,0.894416,1.528309,2.530531
SIM-0525,1,crash_lowside,840,-0.072261,0.087549,0.981112,0.742246,2.593562,2.882168
SIM-0525,1,crash_lowside,850,-0.002269,0.050211,0.933643,-0.968708,2.106184,4.421102
SIM-0525,1,crash_lowside,860,-0.038891,0.048620,0.940905,-0.337140,-0.765037,1.908715
SIM-0525,1,crash_lowside,870,-0.055358,0.060523,0.966292,-0.982610,1.770983,2.433399
SIM-0525,1,crash_lowside,880,-0.046502,0.024541,0.981744,-1.173453,1.377580,4.022529
SIM-0525,1,crash_lowside,890,-0.013411,0.031624,0.979745,0.881192,0.024428,3.623654
SIM-0525,1,crash_lowside,900,-0.005621,0.061626,0.991721,-0.319953,-3.528094,2.154004
SIM-0525,1,crash_lowside,910,-0.011891,0.071359,0.979746,-0.366048,-0.628719,1.714719
SIM-0525,1,crash_lowside,920,0.016167,0.003680,0.968126,-0.811318,-1.903993,2.212102
SIM-0525,1,crash_lowside,930,-0.008137,0.047999,0.960303,0.020374,-2.059018,3.292778
SIM-0525,1,crash_lowside,940,-0.034389,0.041193,0.962857,-0.118082,1.215866,1.668819
SIM-0525,1,crash_lowside,950,0.012098,0.033729,0.964504,-4.394010,-0.091195,3.468465
SIM-0525,1,crash_lowside,960,-0.049817,0.013599,0.934874,-2.830240,3.154889,3.347247
SIM-0525,1,crash_lowside,970,-0.017477,0.022323,0.954148,-1.709254,1.698499,2.859921
SIM-0525,1,crash_lowside,980,-0.029113,0.031217,0.963384,-1.129370,-0.229352,3.490331
SIM-0525,1,crash_lowside,990,0.013768,0.014799,0.975984,-1.259470,0.784358,4.598342
SIM-0525,1,crash_lowside,1000,0.021126,0.081175,0.991821,-1.508994,0.667394,3.461353
SIM-0525,1,crash_lowside,1010,0.003121,-0.019233,1.006235,-3.456337,-0.706703,2.953456
SIM-0525,1,crash_lowside,1020,0.001150,0.038508,1.009316,-1.434546,-1.623113,-0.869210
SIM-0525,1,crash_lowside,1030,0.002807,0.021204,1.009347,-1.884196,-0.905539,3.640267
SIM-0525,1,crash_lowside,1040,-0.001839,0.045879,0.993939,-0.365772,-0.716180,4.470627
SIM-0525,1,crash_lowside,1050,0.000158,-0.045115,1.001470,-3.252340,-0.724567,4.463247
SIM-0525,1,crash_lowside,1060,0.014489,0.039366,1.007668,-3.778634,-0.610115,3.507034
SIM-0525,1,crash_lowside,1070,-0.012853,0.021092,0.960543,-1.827540,0.267447,4.557761
SIM-0525,1,crash_lowside,1080,-0.013416,0.038660,0.944715,-1.586275,0.814765,2.734027
SIM-0525,1,crash_lowside,1090,-0.055855,0.036462,0.917427,-1.156072,1.064704,1.410268
SIM-0525,1,crash_lowside,1100,-0.010718,-0.004013,0.965878,-4.407624,-1.856711,3.712635
SIM-0525,1,crash_lowside,1110,-0.028735,0.035213,0.982181,-2.931151,-3.029986,2.768976
SIM-0525,1,crash_lowside,1120,0.017046,-0.008536,0.971461,-3.687728,-2.736898,4.640862
SIM-0525,1,crash_lowside,1130,-0.007951,0.006573,0.980612,-0.591481,1.209246,2.875668
SIM-0525,1,crash_lowside,1140,0.005817,0.011194,1.016030,-2.430015,1.151944,1.113255
SIM-0525,1,crash_lowside,1150,0.005685,0.073781,0.999775,-4.175539,-0.456630,3.279931
SIM-0525,1,crash_lowside,1160,0.037239,0.030724,1.009845,0.311788,1.324265,3.321242
SIM-0525,1,crash_lowside,1170,-0.004856,0.069849,0.993943,-2.526147,0.094550,1.773913
SIM-0525,1,crash_lowside,1180,-0.022901,0.011333,1.030829,-2.720492,-0.877573,2.547202
SIM-0525,1,crash_lowside,1190,-0.043531,0.029075,0.960646,-5.295512,-0.030167,1.357679
SIM-0525,1,crash_lowside,1200,-0.001756,0.026463,0.944833,-3.738466,0.051181,2.681207
SIM-0525,1,crash_lowside,1210,-0.013418,0.019375,0.932501,-3.459452,1.733879,2.158339
SIM-0525,1,crash_lowside,1220,-0.000810,0.007929,0.953591,-5.230339,-0.270413,2.911819
SIM-0525,1,crash_lowside,1230,-0.022206,-0.002714,0.975866,-1.489879,0.756173,3.236038
SIM-0525,1,crash_lowside,1240,-0.001221,-0.000855,0.935616,-6.542118,-0.389173,0.565135
SIM-0525,1,crash_lowside,1250,-0.029750,0.040665,0.976656,-1.276281,1.340661,2.432760
SIM-0525,1,crash_lowside,1260,0.005613,0.038962,0.990217,-2.299005,0.366391,3.028933
SIM-0525,1,crash_lowside,1270,-0.014904,0.075924,1.013725,-1.923261,-0.154200,2.997099
